ID,raw_index,raw_token,raw_start,raw_end,corr_index,corr_token,corr_start,corr_end,op,equal_ci,error_type,CorrSentenceID,Sentence Boundaries,TITLE,DIALOGUE,SentenceRef,BoundaryCheck
BBRWTLYV,118.0,mum,547.0,550.0,118,mum,547,550,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,119.0,into,551.0,555.0,119,into,551,555,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,120.0,going,556.0,561.0,120,going,556,561,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,121.0,on,562.0,564.0,121,on,562,564,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,122.0,a,565.0,566.0,122,a,565,566,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,123.0,Sub,567.0,570.0,123,Sub,567,570,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,124.0,2,571.0,572.0,124,2,571,572,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,125.0,trip,573.0,577.0,125,trip,573,577,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,126.0,for,578.0,581.0,126,for,578,581,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,127.0,a,582.0,583.0,127,a,582,583,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,128.0,few,584.0,587.0,128,few,584,587,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,129.0,nights,588.0,594.0,129,nights,588,594,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,130.0,",",594.0,595.0,130,",",594,595,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,131.0,and,596.0,599.0,131,and,596,599,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,132.0,she,600.0,603.0,132,she,600,603,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,133.0,",",603.0,604.0,133,",",603,604,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,134.0,at,605.0,607.0,134,at,605,607,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,135.0,last,608.0,612.0,135,last,608,612,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,136.0,",",612.0,613.0,136,",",612,613,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,137.0,reluctantly,614.0,625.0,137,reluctantly,614,625,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,138.0,agreed,626.0,632.0,138,agreed,626,632,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,139.0,to,633.0,635.0,139,to,633,635,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,140.0,go,636.0,638.0,140,go,636,638,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,141.0,on,639.0,641.0,141,on,639,641,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,142.0,a,642.0,643.0,142,a,642,643,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,143.0,few,644.0,647.0,143,few,644,647,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,144.0,nights,648.0,654.0,144,nights,648,654,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,145.0,around,655.0,661.0,145,around,655,661,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,146.0,Australia,662.0,671.0,146,Australia,662,671,equal,True,Equal,5,,False,False,BBRWTLYV_s005,
BBRWTLYV,147.0,.,671.0,672.0,147,.,671,672,equal,True,Equal,5,Sentence Ending,False,False,BBRWTLYV_s005,Correct Ending
BBRWTLYV,148.0,Hopes,673.0,678.0,148,Hopes,673,678,equal,True,Equal,6,Sentence Beginning,False,False,BBRWTLYV_s006,Correct Beginning
BBRWTLYV,149.0,high,679.0,683.0,149,high,679,683,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,150.0,",",683.0,684.0,150,",",683,684,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,151.0,I,685.0,686.0,151,I,685,686,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,152.0,boarded,687.0,694.0,152,boarded,687,694,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,153.0,the,695.0,698.0,153,the,695,698,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,154.0,luxury,699.0,705.0,154,luxury,699,705,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,155.0,submarine,706.0,715.0,155,submarine,706,715,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,156.0,",",715.0,716.0,156,",",715,716,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,157.0,and,717.0,720.0,157,and,717,720,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,158.0,the,721.0,724.0,158,the,721,724,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,159.0,first,725.0,730.0,159,first,725,730,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,160.0,thing,731.0,736.0,160,thing,731,736,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,161.0,my,737.0,739.0,161,my,737,739,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,162.0,family,740.0,746.0,162,family,740,746,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,163.0,and,747.0,750.0,163,and,747,750,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,164.0,I,751.0,752.0,164,I,751,752,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,165.0,did,753.0,756.0,165,did,753,756,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,166.0,was,757.0,760.0,166,was,757,760,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,167.0,go,761.0,763.0,167,go,761,763,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,168.0,to,764.0,766.0,168,to,764,766,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,169.0,the,767.0,770.0,169,the,767,770,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,170.0,dining,771.0,777.0,170,dining,771,777,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,171.0,room,778.0,782.0,171,room,778,782,equal,True,Equal,6,,False,False,BBRWTLYV_s006,
BBRWTLYV,172.0,.,782.0,783.0,172,.,782,783,equal,True,Equal,6,Sentence Ending,False,False,BBRWTLYV_s006,Correct Ending
BBRWTLYV,173.0,We,784.0,786.0,173,We,784,786,equal,True,Equal,7,Sentence Beginning,False,False,BBRWTLYV_s007,Correct Beginning
BBRWTLYV,174.0,sat,787.0,790.0,174,sat,787,790,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,175.0,on,791.0,793.0,175,on,791,793,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,176.0,floating,794.0,802.0,176,floating,794,802,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,177.0,recliners,803.0,812.0,177,recliners,803,812,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,178.0,and,813.0,816.0,178,and,813,816,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,179.0,ate,817.0,820.0,179,ate,817,820,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,180.0,pricey,821.0,827.0,180,pricey,821,827,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,181.0,food,828.0,832.0,181,food,828,832,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,182.0,made,833.0,837.0,182,made,833,837,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,183.0,by,838.0,840.0,183,by,838,840,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,184.0,a,841.0,842.0,184,a,841,842,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,185.0,private,843.0,850.0,185,private,843,850,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,186.0,chef,851.0,855.0,186,chef,851,855,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,187.0,on,856.0,858.0,187,on,856,858,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,188.0,a,859.0,860.0,188,a,859,860,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,189.0,floating,861.0,869.0,189,floating,861,869,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,190.0,table,870.0,875.0,190,table,870,875,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,191.0,the,876.0,879.0,191,the,876,879,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,192.0,size,880.0,884.0,192,size,880,884,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,193.0,of,885.0,887.0,193,of,885,887,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,194.0,a,888.0,889.0,194,a,888,889,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,195.0,bus,890.0,893.0,195,bus,890,893,equal,True,Equal,7,,False,False,BBRWTLYV_s007,
BBRWTLYV,196.0,.,893.0,894.0,196,.,893,894,equal,True,Equal,7,Sentence Ending,False,False,BBRWTLYV_s007,Correct Ending
BBRWTLYV,197.0,But,895.0,898.0,197,But,895,898,equal,True,Equal,8,Sentence Beginning,False,False,BBRWTLYV_s008,Correct Beginning
BBRWTLYV,198.0,the,899.0,902.0,198,the,899,902,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,199.0,highlight,903.0,912.0,199,highlight,903,912,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,200.0,of,913.0,915.0,200,of,913,915,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,201.0,the,916.0,919.0,201,the,916,919,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,202.0,trip,920.0,924.0,202,trip,920,924,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,203.0,around,925.0,931.0,203,around,925,931,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,204.0,Australia,932.0,941.0,204,Australia,932,941,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,205.0,was,942.0,945.0,205,was,942,945,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,206.0,the,946.0,949.0,206,the,946,949,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,207.0,rooms,950.0,955.0,207,rooms,950,955,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,208.0,we,956.0,958.0,208,we,956,958,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,209.0,had,959.0,962.0,209,had,959,962,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,210.0,booked,963.0,969.0,210,booked,963,969,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,211.0,for,970.0,973.0,211,for,970,973,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,212.0,rooms,974.0,979.0,212,rooms,974,979,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,213.0,for,980.0,983.0,213,for,980,983,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,214.0,the,984.0,987.0,214,the,984,987,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,215.0,journey,988.0,995.0,215,journey,988,995,equal,True,Equal,8,,False,False,BBRWTLYV_s008,
BBRWTLYV,216.0,.,995.0,996.0,216,.,995,996,equal,True,Equal,8,Sentence Ending,False,False,BBRWTLYV_s008,Correct Ending
BBRWTLYV,217.0,The,997.0,1000.0,217,The,997,1000,equal,True,Equal,9,Sentence Beginning,False,False,BBRWTLYV_s009,Correct Beginning
BBRWTLYV,218.0,door,1001.0,1005.0,218,door,1001,1005,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,219.0,was,1006.0,1009.0,219,was,1006,1009,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,220.0,unlocked,1010.0,1018.0,220,unlocked,1010,1018,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,221.0,by,1019.0,1021.0,221,by,1019,1021,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,222.0,Face,1022.0,1026.0,222,Face,1022,1026,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,223.0,ID,1027.0,1029.0,223,ID,1027,1029,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,224.0,",",1029.0,1030.0,224,",",1029,1030,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,225.0,and,1031.0,1034.0,225,and,1031,1034,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,226.0,we,1035.0,1037.0,226,we,1035,1037,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,227.0,were,1038.0,1042.0,227,were,1038,1042,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,228.0,greated,1043.0,1050.0,228,greated,1043,1050,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,229.0,to,1051.0,1053.0,229,to,1051,1053,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,230.0,a,1054.0,1055.0,230,a,1054,1055,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,231.0,spectacular,1056.0,1067.0,231,spectacular,1056,1067,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,232.0,dining,1068.0,1074.0,232,dining,1068,1074,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,233.0,room,1075.0,1079.0,233,room,1075,1079,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,234.0,with,1080.0,1084.0,234,with,1080,1084,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,235.0,an,1085.0,1087.0,235,an,1085,1087,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,236.0,underwater,1088.0,1098.0,236,underwater,1088,1098,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,237.0,view,1099.0,1103.0,237,view,1099,1103,equal,True,Equal,9,,False,False,BBRWTLYV_s009,
BBRWTLYV,238.0,.,1103.0,1104.0,238,.,1103,1104,equal,True,Equal,9,Sentence Ending,False,False,BBRWTLYV_s009,Correct Ending
BBRWTLYV,239.0,As,1105.0,1107.0,239,As,1105,1107,equal,True,Equal,10,Sentence Beginning,False,False,BBRWTLYV_s010,Correct Beginning
BBRWTLYV,240.0,we,1108.0,1110.0,240,we,1108,1110,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,241.0,plonked,1111.0,1118.0,241,plonked,1111,1118,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,242.0,down,1119.0,1123.0,242,down,1119,1123,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,243.0,onto,1124.0,1128.0,243,onto,1124,1128,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,244.0,the,1129.0,1132.0,244,the,1129,1132,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,245.0,hovering,1133.0,1141.0,245,hovering,1133,1141,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,246.0,king,1142.0,1146.0,246,king,1142,1146,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,247.0,-,1146.0,1147.0,247,-,1146,1147,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,248.0,sized,1147.0,1152.0,248,sized,1147,1152,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,249.0,beds,1153.0,1157.0,249,beds,1153,1157,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,250.0,",",1157.0,1158.0,250,",",1157,1158,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,251.0,the,1159.0,1162.0,251,the,1159,1162,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,252.0,boat,1163.0,1167.0,252,boat,1163,1167,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,253.0,stopped,1168.0,1175.0,253,stopped,1168,1175,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,254.0,gliding,1176.0,1183.0,254,gliding,1176,1183,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,255.0,through,1184.0,1191.0,255,through,1184,1191,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,256.0,the,1192.0,1195.0,256,the,1192,1195,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,257.0,ocean,1196.0,1201.0,257,ocean,1196,1201,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,258.0,like,1202.0,1206.0,258,like,1202,1206,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,259.0,a,1207.0,1208.0,259,a,1207,1208,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,260.0,knife,1209.0,1214.0,260,knife,1209,1214,equal,True,Equal,10,,False,False,BBRWTLYV_s010,
BBRWTLYV,261.0,.,1214.0,1215.0,261,.,1214,1215,equal,True,Equal,10,Sentence Ending,False,False,BBRWTLYV_s010,Correct Ending
BBRWTLYV,262.0,Assuming,1216.0,1224.0,262,Assuming,1216,1224,equal,True,Equal,11,Sentence Beginning,False,False,BBRWTLYV_s011,Correct Beginning
BBRWTLYV,263.0,that,1225.0,1229.0,263,that,1225,1229,equal,True,Equal,11,,False,False,BBRWTLYV_s011,
BBRWTLYV,264.0,it,1230.0,1232.0,264,it,1230,1232,equal,True,Equal,11,,False,False,BBRWTLYV_s011,
BBRWTLYV,265.0,was,1233.0,1236.0,265,was,1233,1236,equal,True,Equal,11,,False,False,BBRWTLYV_s011,
BBRWTLYV,266.0,normal,1237.0,1243.0,266,normal,1237,1243,equal,True,Equal,11,,False,False,BBRWTLYV_s011,
BBRWTLYV,267.0,",",1243.0,1244.0,267,",",1243,1244,equal,True,Equal,11,,False,False,BBRWTLYV_s011,
BBRWTLYV,268.0,we,1245.0,1247.0,268,we,1245,1247,equal,True,Equal,11,,False,False,BBRWTLYV_s011,
BBRWTLYV,269.0,started,1248.0,1255.0,269,started,1248,1255,equal,True,Equal,11,,False,False,BBRWTLYV_s011,
BBRWTLYV,270.0,jumping,1256.0,1263.0,270,jumping,1256,1263,equal,True,Equal,11,,False,False,BBRWTLYV_s011,
BBRWTLYV,271.0,on,1264.0,1266.0,271,on,1264,1266,equal,True,Equal,11,,False,False,BBRWTLYV_s011,
BBRWTLYV,272.0,the,1267.0,1270.0,272,the,1267,1270,equal,True,Equal,11,,False,False,BBRWTLYV_s011,
BBRWTLYV,273.0,bed,1271.0,1274.0,273,bed,1271,1274,equal,True,Equal,11,,False,False,BBRWTLYV_s011,
BBRWTLYV,274.0,.,1274.0,1275.0,274,.,1274,1275,equal,True,Equal,11,Sentence Ending,False,False,BBRWTLYV_s011,Correct Ending
BBRWTLYV,275.0,Suddenly,1276.0,1284.0,275,Suddenly,1276,1284,equal,True,Equal,12,Sentence Beginning,False,False,BBRWTLYV_s012,Correct Beginning
BBRWTLYV,276.0,",",1284.0,1285.0,276,",",1284,1285,equal,True,Equal,12,,False,False,BBRWTLYV_s012,
BBRWTLYV,277.0,disaster,1286.0,1294.0,277,disaster,1286,1294,equal,True,Equal,12,,False,False,BBRWTLYV_s012,
BBRWTLYV,278.0,struck,1295.0,1301.0,278,struck,1295,1301,equal,True,Equal,12,,False,False,BBRWTLYV_s012,
BBRWTLYV,279.0,",",1301.0,1302.0,279,",",1301,1302,equal,True,Equal,12,,False,False,BBRWTLYV_s012,
BBRWTLYV,280.0,like,1303.0,1307.0,280,like,1303,1307,equal,True,Equal,12,,False,False,BBRWTLYV_s012,
BBRWTLYV,281.0,lightening,1308.0,1318.0,281,lightening,1308,1318,equal,True,Equal,12,,False,False,BBRWTLYV_s012,
BBRWTLYV,282.0,to,1319.0,1321.0,282,to,1319,1321,equal,True,Equal,12,,False,False,BBRWTLYV_s012,
BBRWTLYV,283.0,a,1322.0,1323.0,283,a,1322,1323,equal,True,Equal,12,,False,False,BBRWTLYV_s012,
BBRWTLYV,284.0,tree,1324.0,1328.0,284,tree,1324,1328,equal,True,Equal,12,,False,False,BBRWTLYV_s012,
BBRWTLYV,285.0,.,1328.0,1329.0,285,.,1328,1329,equal,True,Equal,12,Sentence Ending,False,False,BBRWTLYV_s012,Correct Ending
BBRWTLYV,286.0,The,1330.0,1333.0,286,The,1330,1333,equal,True,Equal,13,Sentence Beginning,False,False,BBRWTLYV_s013,Correct Beginning
BBRWTLYV,287.0,glass,1334.0,1339.0,287,glass,1334,1339,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,288.0,pane,1340.0,1344.0,288,pane,1340,1344,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,289.0,that,1345.0,1349.0,289,that,1345,1349,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,290.0,gave,1350.0,1354.0,290,gave,1350,1354,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,291.0,us,1355.0,1357.0,291,us,1355,1357,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,292.0,an,1358.0,1360.0,292,an,1358,1360,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,293.0,underwater,1361.0,1371.0,293,underwater,1361,1371,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,294.0,view,1372.0,1376.0,294,view,1372,1376,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,295.0,cracked,1377.0,1384.0,295,cracked,1377,1384,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,296.0,like,1385.0,1389.0,296,like,1385,1389,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,297.0,hammer,1390.0,1396.0,297,hammer,1390,1396,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,298.0,to,1397.0,1399.0,298,to,1397,1399,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,299.0,a,1400.0,1401.0,299,a,1400,1401,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,300.0,rice,1402.0,1406.0,300,rice,1402,1406,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,301.0,cracker,1407.0,1414.0,301,cracker,1407,1414,equal,True,Equal,13,,False,False,BBRWTLYV_s013,
BBRWTLYV,302.0,.,1414.0,1415.0,302,.,1414,1415,equal,True,Equal,13,Sentence Ending,False,False,BBRWTLYV_s013,Correct Ending
BBRWTLYV,303.0,Pools,1416.0,1421.0,303,Pools,1416,1421,equal,True,Equal,14,Sentence Beginning,False,False,BBRWTLYV_s014,Correct Beginning
BBRWTLYV,304.0,of,1422.0,1424.0,304,of,1422,1424,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,305.0,water,1425.0,1430.0,305,water,1425,1430,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,306.0,rushed,1431.0,1437.0,306,rushed,1431,1437,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,307.0,into,1438.0,1442.0,307,into,1438,1442,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,308.0,the,1443.0,1446.0,308,the,1443,1446,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,309.0,immense,1447.0,1454.0,309,immense,1447,1454,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,310.0,room,1455.0,1459.0,310,room,1455,1459,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,311.0,as,1460.0,1462.0,311,as,1460,1462,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,312.0,the,1463.0,1466.0,312,the,1463,1466,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,313.0,waves,1467.0,1472.0,313,waves,1467,1472,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,314.0,pushed,1473.0,1479.0,314,pushed,1473,1479,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,315.0,against,1480.0,1487.0,315,against,1480,1487,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,316.0,us,1488.0,1490.0,316,us,1488,1490,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,317.0,without,1491.0,1498.0,317,without,1491,1498,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,318.0,mercy,1499.0,1504.0,318,mercy,1499,1504,equal,True,Equal,14,,False,False,BBRWTLYV_s014,
BBRWTLYV,319.0,.,1504.0,1505.0,319,.,1504,1505,equal,True,Equal,14,Sentence Ending,False,False,BBRWTLYV_s014,Correct Ending
BBRWTLYV,320.0,We,1506.0,1508.0,320,We,1506,1508,equal,True,Equal,15,Sentence Beginning,False,False,BBRWTLYV_s015,Correct Beginning
BBRWTLYV,321.0,paddled,1509.0,1516.0,321,paddled,1509,1516,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
BBRWTLYV,322.0,out,1517.0,1520.0,322,out,1517,1520,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
BBRWTLYV,323.0,the,1521.0,1524.0,323,the,1521,1524,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
BBRWTLYV,324.0,window,1525.0,1531.0,324,window,1525,1531,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
BBRWTLYV,325.0,",",1531.0,1532.0,325,",",1531,1532,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
BBRWTLYV,326.0,and,1533.0,1536.0,326,and,1533,1536,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
BBRWTLYV,327.0,for,1537.0,1540.0,327,for,1537,1540,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
BBRWTLYV,328.0,a,1541.0,1542.0,328,a,1541,1542,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
BBRWTLYV,329.0,vertiginous,1543.0,1554.0,329,vertiginous,1543,1554,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
BBRWTLYV,330.0,moment,1555.0,1561.0,330,moment,1555,1561,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
BBRWTLYV,331.0,",",1561.0,1562.0,331,",",1561,1562,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
BBRWTLYV,332.0,my,1563.0,1565.0,332,my,1563,1565,equal,True,Equal,15,,False,False,BBRWTLYV_s015,
